object_uid,timestamp[ns],t_wo_x[m],t_wo_y[m],t_wo_z[m],q_wo_w,q_wo_x,q_wo_y,q_wo_z
265826671143948,57003175012099,-0.31205067797309705,0.09284057205536655,-0.41206907006470406,0.35966798994232596,0.32053362533038326,0.6369388427455385,0.601835561133922
37787722328019,57003208259249,-0.19145096029554742,-0.17055505780732216,-0.41869832603171664,0.3182398625675084,0.3525046177922034,0.6556273565015824,0.5870405894952518
163340972252026,57003208259249,-0.38812209658000263,-0.38748032914071606,-0.431306516967371,0.6835985570481108,0.6743117606540269,-0.19619878981002453,-0.1987528543757018
117658302265452,57003208259249,-0.2091283507342938,-0.40116471367074746,-0.4281263646485589,0.5469226204963333,0.53173000974846,0.4524141113548256,0.4620176574216076
232501673989606,57003208259249,-0.44372080051154805,0.02803833876875006,-0.4309933044653884,0.6936344126231802,0.7124520866888512,-0.08254978365430261,-0.06684952517576664
111305855142671,57003208259249,-0.4508680015013611,-0.16632374071843503,-0.3991787694162132,0.7294934767514918,0.5985035208692028,0.21615840988671498,0.2508153598156133
265826671143948,57003208259249,-0.312086792457387,0.09293739483697427,-0.4120791944618355,0.359797164774605,0.3203081687513827,0.6370071162715059,0.6018061241552398
37787722328019,57003208340299,-0.19145095629099607,-0.17055474392079262,-0.4186982574026308,0.31823915374494377,0.35250571600114916,0.655629422869255,0.5870380065024301
163340972252026,57003208340299,-0.38812080848803343,-0.38748015786792145,-0.4313063595479305,0.6835953678905483,0.6743120900615585,-0.19620507840726323,-0.19875649776195603
117658302265452,57003208340299,-0.2091271071580193,-0.40116418293471334,-0.4281260789162402,0.5469308877011669,0.5317244174825694,0.45240602915922046,0.4620222210149881
232501673989606,57003208340299,-0.44372068686115596,0.028038564480018624,-0.43099329514563123,0.6936343758902538,0.712452034232744,-0.08255004571420535,-0.06685014176159823
111305855142671,57003208340299,-0.4508679272732353,-0.16632359192874557,-0.3991787036420791,0.729494205637869,0.5985025493330799,0.2161581062366223,0.250815819857472
265826671143948,57003208340299,-0.3120867470046654,0.09293766081546961,-0.41207918576518787,0.3597962949273277,0.3203088812937713,0.6370057631255917,0.6018076972469554
37787722328019,57003241668397,-0.1914179315336606,-0.17051676641060953,-0.41871774387289784,0.3181578068588275,0.3525477789811319,0.6558077851253954,0.5868575827568179
163340972252026,57003241668397,-0.38795303697216,-0.38750197500609673,-0.43129602110401044,0.6833559838146843,0.6742711647655103,-0.1968382664811677,-0.1990921711145767
117658302265452,57003241668397,-0.20915128530716454,-0.4010887158438705,-0.4280982046593951,0.5458088877008602,0.5317493399689462,0.4536766347127926,0.46207446225150256
232501673989606,57003241668397,-0.44370556981236703,0.02804568647674921,-0.4309993241304877,0.6936711894290579,0.7124186325416801,-0.08240877914011507,-0.06699825433661921
111305855142671,57003241668397,-0.4506904312565594,-0.16623273856507292,-0.3991680888002862,0.7290779731067234,0.5988203194126475,0.21738749476925523,0.2502043391052083
265826671143948,57003241668397,-0.31207794991349846,0.09294430466455017,-0.41208962658725623,0.3596802544975305,0.3205120738867469,0.6368777189096166,0.6019043912233003
37787722328019,57003243344439,-0.1914205492574087,-0.17051943652286328,-0.4187169326455138,0.31818249599315607,0.3525329261343387,0.6557886586901392,0.5868744928586643
163340972252026,57003243344439,-0.38794846351581,-0.3875090392110162,-0.43129735534907643,0.6833613448503828,0.6742586964578788,-0.19686269128794395,-0.19909184662880128
117658302265452,57003243344439,-0.20915199991197564,-0.40108988558240843,-0.42809861409417715,0.5457955059730291,0.5317479922617687,0.4536829497506808,0.4620856192208802
232501673989606,57003243344439,-0.4437080920238869,0.02804300902929091,-0.43099892818143914,0.6936808785386406,0.7124109549386288,-0.08238916631415458,-0.06700369622154748
111305855142671,57003243344439,-0.45068972295318366,-0.1662350789464957,-0.39916807704250346,0.7290809774843986,0.5988181439169005,0.21737939496991757,0.250207828472302
265826671143948,57003243344439,-0.3120801784538197,0.09294045336465584,-0.4120892562496147,0.35968681367877225,0.3205299102118308,0.6368599748377928,0.6019097483633354
37787722328019,57003274895695,-0.19145290096522538,-0.170516562497391,-0.4187185222707259,0.3183875370375824,0.3523712069481023,0.6555048027318587,0.5871774539000514
163340972252026,57003274895695,-0.38795503441095847,-0.387498701485959,-0.431294906457942,0.6832792995688929,0.6743883607678485,-0.19683368748930083,-0.1989629038561253
117658302265452,57003274895695,-0.2092168119435449,-0.40116582358795794,-0.4281351831720065,0.5459923764991846,0.5323265274483154,0.4532951058048565,0.4615672649061612
232501673989606,57003274895695,-0.4437807805806506,0.028048579903273807,-0.4309764910054137,0.6935159944772814,0.7126205153527476,-0.08213169402506802,-0.06679783932991053
111305855142671,57003274895695,-0.4507090799360427,-0.16623274018761053,-0.39917793544120506,0.7291110813046366,0.5988029639592192,0.21738114417419854,0.25015491126490785
265826671143948,57003274895695,-0.31208018010479,0.09293846227237101,-0.41210291242973773,0.35967847802638797,0.320449264560428,0.6370362330881093,0.6017711350839403
37787722328019,57003274996495,-0.19145305934115442,-0.17051633233706254,-0.4187185198531459,0.3183882268428839,0.3523702931515932,0.6555029272992188,0.5871797219031494
163340972252026,57003274996495,-0.38795543855080983,-0.38749833272166045,-0.4312949064698923,0.6832789980359499,0.674388380756387,-0.19683385175033377,-0.1989637091252939
117658302265452,57003274996495,-0.20921684428365517,-0.4011655832540285,-0.4281351772104689,0.5459922594393812,0.5323262774645712,0.453295185250758,0.4615676136618263
232501673989606,57003274996495,-0.44378158845074894,0.028048809690971677,-0.4309762071367479,0.6935143279648702,0.712622816588971,-0.08212697924657242,-0.06679638810646274
111305855142671,57003274996495,-0.4507091627649662,-0.1662325780689296,-0.3991779926445085,0.7291107941467249,0.5988034296549984,0.21738170773493895,0.2501541437481806
265826671143948,57003274996495,-0.3120801924615481,0.09293855349925284,-0.4121029698172851,0.35967790562201035,0.3204496369995346,0.6370365406402103,0.6017709533064758
37787722328019,57003308230505,-0.1914605108298144,-0.1704550042427081,-0.4187185884066569,0.31822597346782,0.35249638422194646,0.655772732579043,0.5868906645421507
163340972252026,57003308230505,-0.38797262729799453,-0.3874345862024965,-0.43127511634684,0.6835341510619578,0.6742591951412161,-0.19646932217171562,-0.19888541310240582
117658302265452,57003308230505,-0.20921713637226869,-0.4010753499823563,-0.42813436260266347,0.5460322531080252,0.5323244197266612,0.4532228590452996,0.46159346915576227
232501673989606,57003308230505,-0.4438689461904264,0.027989457316332067,-0.4310137247059517,0.6940257268893107,0.7122705867749424,-0.08120787150283769,-0.0663640206514176
111305855142671,57003308230505,-0.4507168422012138,-0.16616791708447598,-0.3991773763435986,0.7291276312004199,0.5987501289951511,0.2174398955436687,0.25018207824365235
265826671143948,57003308230505,-0.3121126652115218,0.09296640407845225,-0.4121131613325968,0.3596509266862313,0.320553650949723,0.6369555367716538,0.6018174241183722
37787722328019,57003308324594,-0.1914605098067822,-0.17045475173333058,-0.41871864088717314,0.31822538205370304,0.35249707292203986,0.6557737264462445,0.5868894610580216
163340972252026,57003308324594,-0.3879729117670787,-0.3874341175941973,-0.4312749911465231,0.6835353835123943,0.6742598971809313,-0.19646488454610073,-0.19888318098927224
117658302265452,57003308324594,-0.209217088893643,-0.40107520883347414,-0.42813435738407746,0.5460327506126347,0.5323241675132735,0.45322262977736977,0.46159339661371457
232501673989606,57003308324594,-0.44386902953577567,0.027988342333604366,-0.4310142952281566,0.6940323121193226,0.7122649005350554,-0.08120390998361196,-0.06636102925262789
111305855142671,57003308324594,-0.4507167755322652,-0.16616764411200818,-0.3991773669010119,0.7291280133517207,0.5987496570825576,0.21743909009560872,0.2501827939481183
265826671143948,57003308324594,-0.3121127119443744,0.09296654554469252,-0.4121131585390596,0.35965112400225946,0.3205526288150131,0.6369563583441908,0.601816981090267
37787722328019,57003341561392,-0.19147611362177708,-0.17043035539452123,-0.41872079963457365,0.31825213316613177,0.35246372070504045,0.6557293494220334,0.5869445677647277
163340972252026,57003341561392,-0.3880459486429725,-0.3874312065102332,-0.43127709402034986,0.6834299710423177,0.6741672558738593,-0.19674757853807223,-0.19927964303463683
117658302265452,57003341561392,-0.2091890096302027,-0.4010310182134953,-0.42810291585691906,0.5460305686852344,0.5319013706593351,0.45346585452236454,0.4618444204862736
232501673989606,57003341561392,-0.44372414719775555,0.028090281416015106,-0.43103284067388115,0.6937600083813169,0.7123246938701596,-0.082417753488162,-0.06706634911416576
111305855142671,57003341561392,-0.45069854501694295,-0.16622073412816024,-0.3990882687110262,0.7294461369826368,0.5982792722190732,0.2173637967911505,0.2504460531105648
265826671143948,57003341561392,-0.3121230991399307,0.09297933300529881,-0.41212135636996805,0.3597309234605864,0.32042483338698025,0.6372045357715219,0.6015745743025706
37787722328019,57003341652692,-0.19147616312630655,-0.1704303717137905,-0.41872080137509826,0.3182522132879639,0.3524634488810436,0.6557291523484139,0.5869449077218601
163340972252026,57003341652692,-0.3880458183354236,-0.3874312274800319,-0.4312770315984604,0.6834297464160999,0.6741675144179909,-0.1967478047226764,-0.19927931541908953
117658302265452,57003341652692,-0.2091886834551936,-0.4010306667576451,-0.4281025395999949,0.5460305643145099,0.5318972015310459,0.45346744866547367,0.4618476619391351
232501673989606,57003341652692,-0.44372430770529586,0.02809015006846649,-0.4310328485354552,0.6937607439321167,0.7123240905989375,-0.08241679945513762,-0.06706632015195328
111305855142671,57003341652692,-0.45069891315340305,-0.16622017661070843,-0.3990892764766323,0.7294427180134401,0.5982844373532389,0.21736565994266382,0.25044205524586616
265826671143948,57003341652692,-0.31212309206785505,0.09297933533662295,-0.4121213561213217,0.3597297416558688,0.32042586248506627,0.637201809887278,0.601577620174887
37787722328019,57003374892564,-0.1914873410007134,-0.1703797850061458,-0.4187320663409889,0.31816711189824054,0.3525144604883234,0.6558957563184512,0.5867742333269295
163340972252026,57003374892564,-0.3880204499003004,-0.38735821505407975,-0.43127842700206054,0.6835030007703862,0.6743653854789332,-0.19627975594075225,-0.19881959715673467
117658302265452,57003374892564,-0.20921921386931608,-0.40102793727570996,-0.4281219807663674,0.5464460545685259,0.5319256449632553,0.4533537409891847,0.46143493930133617
232501673989606,57003374892564,-0.4438511176429366,0.028013247624024795,-0.43103794181261157,0.6940715155265795,0.7121975906386117,-0.08143989208991484,-0.06638423909013874
111305855142671,57003374892564,-0.45081164138261276,-0.16619165186040658,-0.3991670759324403,0.7294960928588026,0.5983588528234355,0.21677570169776947,0.25062008878979236
265826671143948,57003374892564,-0.31212752827745044,0.09302198931101358,-0.4121292116581363,0.35946514695068815,0.32110200205283196,0.6363373851695477,0.6022898344160941
37787722328019,57003374980815,-0.19148736830473223,-0.17037973243546334,-0.4187320059112578,0.31816725209155566,0.3525141612073155,0.6558954114029686,0.586774722653713
163340972252026,57003374980815,-0.3880204690906235,-0.38735834687766546,-0.43127843122606135,0.683502258581889,0.6743642598964227,-0.1962836466658617,-0.1988221253768251
117658302265452,57003374980815,-0.2092192168795035,-0.4010278743420761,-0.42812203871262233,0.5464497319871465,0.5319227676737687,0.4533547964414778,0.4614328642229116
232501673989606,57003374980815,-0.4438513212709084,0.028012341630357707,-0.43103839023511026,0.6940775180915525,0.7121924990436487,-0.08143549385082847,-0.06638149988592403
111305855142671,57003374980815,-0.4508109093739554,-0.1661909050307721,-0.39916721484385964,0.7294937006193658,0.598361063767033,0.21678161830082476,0.2506166556538557
265826671143948,57003374980815,-0.3121275223612103,0.09302244618959377,-0.41212919858395136,0.3594638520618393,0.32110718777329955,0.6363309848052386,0.6022946046562118
37787722328019,57003408213572,-0.19149246830364464,-0.17033242250919622,-0.4187379574682426,0.31806976818703375,0.35258246132117693,0.6560504313772104,0.5866132133049199
163340972252026,57003408213572,-0.3879962562885211,-0.3872985900668805,-0.43126376843146674,0.6836298812240518,0.6743589571273011,-0.19613442963122826,-0.19854840204091367
117658302265452,57003408213572,-0.20917853160116384,-0.40095030227302286,-0.4280758468840149,0.5464740860718303,0.5315308782165277,0.45349932992591613,0.4617135004643787
232501673989606,57003408213572,-0.4438390429867143,0.027937090512064056,-0.43107676569522557,0.69463300380299,0.7116499966313238,-0.08152444937889664,-0.06627998548385636
111305855142671,57003408213572,-0.45075173522351963,-0.1660981399702351,-0.39918209030167884,0.7292597189050924,0.5985883689151376,0.21743110002817204,0.2501918138599262
265826671143948,57003408213572,-0.31118095808064855,0.09253762254147047,-0.41041197515084094,0.34024766107193855,0.34729526061948274,0.6202735279260242,0.6155308941397862
37787722328019,57003408308998,-0.19149255064546655,-0.1703323869046176,-0.41873795858864515,0.3180699414279077,0.3525822943080721,0.6560498873959895,0.5866138281256359
163340972252026,57003408308998,-0.3879963891764925,-0.38729838405597894,-0.43126370639001577,0.6836298443200028,0.6743593441483172,-0.19613301302595154,-0.1985486139871595
117658302265452,57003408308998,-0.2091789850061172,-0.4009506293900953,-0.4280764046847536,0.5464770821420258,0.531533535959756,0.45349861072910924,0.4617076010966512
232501673989606,57003408308998,-0.44383909648571473,0.027937075230449526,-0.4310768868063217,0.6946337697905427,0.7116491860376739,-0.0815242983787962,-0.06628084679860824
111305855142671,57003408308998,-0.4507516910710896,-0.16609809639537232,-0.3991819686318755,0.7292599167292625,0.5985880583294299,0.21743079394457976,0.2501922463268237
265826671143948,57003408308998,-0.3111809555575627,0.09253768612193902,-0.4104119732874869,0.3402478398338449,0.3472952535848161,0.6202737181330608,0.6155306076217891
37787722328019,57003441546464,-0.1915022940324238,-0.17031036708151148,-0.4187458786787305,0.3178965201434972,0.352686842592041,0.656340600328647,0.5863197164545495
163340972252026,57003441546464,-0.38798756409439605,-0.38729297784993877,-0.431262669358361,0.6836280793647902,0.6743709088262441,-0.19608980933166079,-0.19855808497552271
117658302265452,57003441546464,-0.2092252366887768,-0.4009873630567249,-0.42811544156236137,0.5466584542201296,0.5317479921429081,0.45353145846948933,0.4612134250649934
232501673989606,57003441546464,-0.4438400408940874,0.027943787107494122,-0.4310812546573518,0.6946443479023454,0.7116326643166616,-0.08153511660801235,-0.06633404679810431
111305855142671,57003441546464,-0.4507564666603201,-0.1660964444851059,-0.39919290129521323,0.729231252516907,0.5986317905116995,0.21747376745972438,0.2501338046091605
265826671143948,57003441546464,-0.3111849567756379,0.09254543172923657,-0.4104268293406038,0.3402952250253843,0.3472520373709117,0.620315287094334,0.6154869023494717
37787722328019,57003441637139,-0.1915024321764094,-0.17031019182318963,-0.418745936939528,0.31789451340923286,0.3526884370338692,0.6563441713553034,0.5863158478625952
163340972252026,57003441637139,-0.387987247399875,-0.38729318954902436,-0.4312625478668264,0.683627767970548,0.6743701567882359,-0.19609357926746604,-0.19855798816237777
117658302265452,57003441637139,-0.20922527715266337,-0.40098725325271145,-0.4281153202056066,0.5466580980346635,0.5317479561284212,0.4535314319299884,0.46121391485720065
232501673989606,57003441637139,-0.44383994188502846,0.02794381974603255,-0.4310812511763027,0.6946439536875794,0.711632999850671,-0.08153566694848045,-0.06633389890613768
111305855142671,57003441637139,-0.45075648689226344,-0.16609638958309914,-0.3991928406168358,0.7292312033205179,0.5986316152921108,0.21747397520952969,0.2501341867538955
265826671143948,57003441637139,-0.3111850801354067,0.09254540792783916,-0.410426892849201,0.3402953746322026,0.3472514431184065,0.6203152944859011,0.6154871474555604
37787722328019,57003474871193,-0.19153328885261778,-0.17022335803438704,-0.41875680448720953,0.3175852408161153,0.35294416123650185,0.6569107162482725,0.5856947538974665
163340972252026,57003474871193,-0.38798781813275074,-0.38726806027727334,-0.43125063802038466,0.6836067186228252,0.6743373849387306,-0.1963028532663577,-0.1985349725544972
117658302265452,57003474871193,-0.20922843427555904,-0.4009420652472271,-0.4280973625866339,0.5466592152683648,0.5316851015368682,0.453562595516935,0.46125440606442664
232501673989606,57003474871193,-0.4438286660794707,0.028045311950269602,-0.4310819069732844,0.6944067892329833,0.711776305854153,-0.08194128584064249,-0.06677819379510716
111305855142671,57003474871193,-0.45078498571304115,-0.166061104803101,-0.39922926273011117,0.7291120581320998,0.5988133453720813,0.21756872697330334,0.2499640636849349
265826671143948,57003474871193,-0.3117157066614868,0.09287805283727923,-0.41129084634842217,0.3495798654441034,0.3343837316312904,0.6282913176077168,0.6092876643385905
37787722328019,57003474965281,-0.19153339772401723,-0.1702231115547892,-0.4187568003291051,0.3175849167015941,0.3529444459151412,0.6569111986093588,0.5856942170816707
163340972252026,57003474965281,-0.387987849001476,-0.3872678845614672,-0.43125051455162944,0.683606707103218,0.6743369260137955,-0.19630401334405065,-0.1985354239494277
117658302265452,57003474965281,-0.20922844140497132,-0.40094181895697956,-0.4280972365085858,0.5466590175255104,0.5316848311174461,0.4535627829490965,0.46125476782481856
232501673989606,57003474965281,-0.4438282440666035,0.02804636092423196,-0.43108186640342505,0.6944039321159391,0.711777819147006,-0.08194708217719049,-0.06678466107497225
111305855142671,57003474965281,-0.4507851170622106,-0.16606089710771,-0.3992292602496228,0.7291122117534939,0.5988132189724852,0.21756893156304616,0.2499637403189778
265826671143948,57003474965281,-0.311721533734341,0.09288175275989696,-0.4113006745857556,0.3496851236918075,0.3342358332902064,0.6283813723487042,0.6092155389503833
37787722328019,57003508194679,-0.19164850347252538,-0.17013527683977048,-0.41859671666910925,0.31762107440547976,0.3530696256153755,0.6576034889542056,0.5848216342412305
163340972252026,57003508194679,-0.3880316266832492,-0.3871702438865483,-0.43122359322573445,0.6836235169950113,0.6742488281484513,-0.19645914830517153,-0.19862328111029287
117658302265452,57003508194679,-0.20922416636848606,-0.400860421673094,-0.42811623776151,0.5466029983492285,0.53143067861777,0.4534721366948673,0.46170295348945
232501673989606,57003508194679,-0.4439047562596358,0.028174142370180344,-0.43112269889977906,0.6942635545310605,0.7117688468195155,-0.082384405484818,-0.0677940652271822
111305855142671,57003508194679,-0.45092829009133883,-0.1660377341202236,-0.39924280225346853,0.7293732477949842,0.598569549752152,0.21702023763276715,0.2502626140044089
265826671143948,57003508194679,-0.3122662161007847,0.09325713531515689,-0.41218185598474355,0.35915587391085757,0.32089310045116043,0.636399348813531,0.6025201616111145
37787722328019,57003508293392,-0.19164953580863642,-0.17013496694094954,-0.4185947065315958,0.3176216595047518,0.35307096651095937,0.6576117848667229,0.5848111784369956
163340972252026,57003508293392,-0.38803197116889077,-0.3871698531026775,-0.43122371037043905,0.6836234726955115,0.6742493638362326,-0.19645728746879382,-0.19862345568076456
117658302265452,57003508293392,-0.20922432249858847,-0.40086009782655174,-0.42811617298793647,0.5466024470813571,0.5314311115323225,0.4534724949374066,0.46170275597556976
232501673989606,57003508293392,-0.44390493453245367,0.028173919283719928,-0.4311231273533843,0.694265301364806,0.7117675802250022,-0.08238245746359528,-0.06779184142460756
111305855142671,57003508293392,-0.4509274846003286,-0.16603712111602215,-0.39924288340287695,0.7293699791753424,0.5985736087517336,0.21702634945009017,0.25025713182256076
265826671143948,57003508293392,-0.3122663044629813,0.09325729678700301,-0.412181972997656,0.3591567079750632,0.3208921971246985,0.6363996590308885,0.6025198178702238
37787722328019,57003541527950,-0.19165874347147904,-0.17012152319623852,-0.4186013044701793,0.3177468042118074,0.3530030689903628,0.6571493146135977,0.5853038356268028
163340972252026,57003541527950,-0.3880263533100382,-0.3871711430622894,-0.43121065801726155,0.6835920949883674,0.6742406694967678,-0.1966153526294082,-0.1986045577935686
117658302265452,57003541527950,-0.20924642390262327,-0.40084409062489423,-0.42810424231383515,0.5465324370144411,0.5314314940371389,0.453557912884461,0.46170129098411894
232501673989606,57003541527950,-0.4439223374026309,0.028193123997816927,-0.431137289784146,0.6943151472106245,0.7117057849724108,-0.0823970367746805,-0.06791229874953211
111305855142671,57003541527950,-0.45084931675032036,-0.1658897774562732,-0.3992541737075084,0.7289130390011586,0.5990891892028316,0.21760715899983327,0.2498500536450025
265826671143948,57003541527950,-0.31227262163026714,0.09326578277173214,-0.41218165761432934,0.35921124854726283,0.32083135216195485,0.6363923450441256,0.6025274313724537
37787722328019,57003541621450,-0.19165948299480728,-0.17012133285997455,-0.4185994690941449,0.31774840653576236,0.35300386351777974,0.6571520601821128,0.5852994039668155
163340972252026,57003541621450,-0.38802585471011763,-0.3871714179389051,-0.4312106529095544,0.6835915223928637,0.6742399316065898,-0.1966192037152403,-0.19860522115526796
117658302265452,57003541621450,-0.20924649308457743,-0.4008441122536466,-0.42810430436126146,0.546531574703482,0.5314314503205323,0.45355877742079226,0.4617015127622004
232501673989606,57003541621450,-0.4439225000030337,0.02819282175578952,-0.43113742182970705,0.6943159442855983,0.7117056403873168,-0.08239429993945818,-0.06790898533452044
111305855142671,57003541621450,-0.45084943571563574,-0.16589085438188794,-0.39925408794171025,0.728914524981676,0.5990878996688794,0.21760718186902428,0.24984879055158532
265826671143948,57003541621450,-0.3122725770476139,0.09326571903258452,-0.41218165826515885,0.3592104592468667,0.3208322539982373,0.6363913368776745,0.6025284865540486
37787722328019,57003574859116,-0.19173168645510885,-0.17012447482170934,-0.4183987382611454,0.31755278802973064,0.35327463074644094,0.6586328021957425,0.5835752684592577
163340972252026,57003574859116,-0.3880404325457011,-0.38716875245676174,-0.4312175154738458,0.6836558333298182,0.6742699267773502,-0.19639617066175624,-0.19850267390435136
117658302265452,57003574859116,-0.20923799063365434,-0.40087947593395334,-0.4281043094128155,0.5465856507340736,0.5313974064718908,0.453651048698954,0.46158601454214004
232501673989606,57003574859116,-0.4437562149349146,0.028172792013492653,-0.4311288010409775,0.6941172735127991,0.7119024815320064,-0.08302992841528013,-0.06709767795596805
111305855142671,57003574859116,-0.45085384435176745,-0.1659811699688617,-0.39919901651517775,0.7293019442656683,0.5986427646742224,0.21734970091133116,0.25000924364365945
265826671143948,57003574859116,-0.31226381606903625,0.09326002550634938,-0.41218791566773616,0.3591724291028907,0.320847756981016,0.6364529136526232,0.6024778599381612
37787722328019,57003574949616,-0.1917317748560542,-0.1701245039632615,-0.41839874136922495,0.3175525857074328,0.3532748284909148,0.6586335870846264,0.5835743730059404
163340972252026,57003574949616,-0.3880403603535594,-0.38716879376164326,-0.4312173954801646,0.683655962983781,0.6742697930134677,-0.19639632302420518,-0.19850253098856652
117658302265452,57003574949616,-0.20923811492082833,-0.4008795808314225,-0.42810425594219514,0.5465855433219692,0.5313978491371538,0.45365152098156564,0.4615851679538095
232501673989606,57003574949616,-0.44375618664661204,0.0281728013387893,-0.431128800046392,0.6941173536965254,0.7119024164250422,-0.08303003777631678,-0.06709740391685794
111305855142671,57003574949616,-0.4508538632934995,-0.1659812075874067,-0.3991990180684706,0.7293020141806519,0.5986428852199644,0.21734984788446637,0.25000862327559825
265826671143948,57003574949616,-0.3122637798486699,0.09326005195642906,-0.4121878543355417,0.359172300998684,0.3208472921580774,0.6364532951213379,0.6024777808677524
37787722328019,57003608218718,-0.19164027472050782,-0.17009042357145088,-0.4186097897429376,0.3175543757077273,0.35311246842907285,0.6575260681127874,0.5849190310298861
163340972252026,57003608218718,-0.38804299431836775,-0.38709246803038777,-0.431193712197961,0.6833944472999705,0.674443426624033,-0.1963432615839625,-0.19886532456356568
117658302265452,57003608218718,-0.20922201698242082,-0.40084188399719844,-0.428103370390278,0.5465995077397485,0.5314021826585407,0.4535653081338211,0.4616483614850979
232501673989606,57003608218718,-0.44382012277455274,0.028170545585203044,-0.4311501996395366,0.6943153507638026,0.7117136417463478,-0.08275508353229945,-0.06739051858719504
111305855142671,57003608218718,-0.4508578557518135,-0.16596675540823058,-0.3991932844827708,0.7292840322402184,0.5986611544102678,0.2173313961700955,0.2500333712894556
265826671143948,57003608218718,-0.31226251348010503,0.09327122378823682,-0.41218953370299727,0.3591377153685224,0.3209253644577233,0.6363366193374137,0.6025800517257331
37787722328019,57003608309768,-0.1916393640609071,-0.17009007863629133,-0.418612023097628,0.31755242333021694,0.35311196984809673,0.6575219276999276,0.5849250462930057
163340972252026,57003608309768,-0.3880431482978123,-0.38709245133241765,-0.43119395429732377,0.6833960047979556,0.6744430356767106,-0.19634179074773783,-0.19886275030620404
117658302265452,57003608309768,-0.2092218598579545,-0.4008418310235773,-0.4281034244810207,0.5465999354534504,0.5314015098310544,0.4535648067091757,0.4616491221982642
232501673989606,57003608309768,-0.4438209091793749,0.028170647150434935,-0.43115021708445234,0.6943160731384845,0.7117132168907317,-0.08275113515808347,-0.06739241140254179
